tab_code,表章項目,cat01_code,産業分類,cat02_code,性別_基本,area_code,地域,time_code,時間軸（2020～2023）,unit,value,annotation
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,4000,宮城県,2020000000,2020年,千円,209.2,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,5000,秋田県,2023000000,2023年,千円,193.3,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,5000,秋田県,2022000000,2022年,千円,195.4,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,5000,秋田県,2021000000,2021年,千円,185.7,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,5000,秋田県,2020000000,2020年,千円,183.9,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,6000,山形県,2023000000,2023年,千円,191.7,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,6000,山形県,2022000000,2022年,千円,188.3,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,6000,山形県,2021000000,2021年,千円,187.7,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,6000,山形県,2020000000,2020年,千円,186.6,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,7000,福島県,2023000000,2023年,千円,204.5,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,7000,福島県,2022000000,2022年,千円,197.6,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,7000,福島県,2021000000,2021年,千円,194.7,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,7000,福島県,2020000000,2020年,千円,190.8,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,8000,茨城県,2023000000,2023年,千円,215.5,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,8000,茨城県,2022000000,2022年,千円,211.5,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,8000,茨城県,2021000000,2021年,千円,206.7,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,8000,茨城県,2020000000,2020年,千円,230.7,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,9000,栃木県,2023000000,2023年,千円,248.9,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,9000,栃木県,2022000000,2022年,千円,211.0,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,9000,栃木県,2021000000,2021年,千円,246.8,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,9000,栃木県,2020000000,2020年,千円,228.5,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,10000,群馬県,2023000000,2023年,千円,217.9,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,10000,群馬県,2022000000,2022年,千円,206.7,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,10000,群馬県,2021000000,2021年,千円,200.3,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,10000,群馬県,2020000000,2020年,千円,208.3,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,11000,埼玉県,2023000000,2023年,千円,239.2,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,11000,埼玉県,2022000000,2022年,千円,230.4,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,11000,埼玉県,2021000000,2021年,千円,231.1,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,11000,埼玉県,2020000000,2020年,千円,208.7,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,12000,千葉県,2023000000,2023年,千円,218.9,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,12000,千葉県,2022000000,2022年,千円,218.7,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,12000,千葉県,2021000000,2021年,千円,224.7,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,12000,千葉県,2020000000,2020年,千円,226.7,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,13000,東京都,2023000000,2023年,千円,282.6,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,13000,東京都,2022000000,2022年,千円,276.9,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,13000,東京都,2021000000,2021年,千円,265.3,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,13000,東京都,2020000000,2020年,千円,267.8,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,14000,神奈川県,2023000000,2023年,千円,272.3,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,14000,神奈川県,2022000000,2022年,千円,242.2,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,14000,神奈川県,2021000000,2021年,千円,248.5,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,14000,神奈川県,2020000000,2020年,千円,241.5,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,15000,新潟県,2023000000,2023年,千円,197.6,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,15000,新潟県,2022000000,2022年,千円,203.0,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,15000,新潟県,2021000000,2021年,千円,192.4,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,15000,新潟県,2020000000,2020年,千円,193.6,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,16000,富山県,2023000000,2023年,千円,212.4,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,16000,富山県,2022000000,2022年,千円,203.7,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,16000,富山県,2021000000,2021年,千円,206.1,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,16000,富山県,2020000000,2020年,千円,208.3,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,17000,石川県,2023000000,2023年,千円,210.5,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,17000,石川県,2022000000,2022年,千円,206.9,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,17000,石川県,2021000000,2021年,千円,204.0,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,17000,石川県,2020000000,2020年,千円,208.7,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,18000,福井県,2023000000,2023年,千円,216.9,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,18000,福井県,2022000000,2022年,千円,203.2,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,18000,福井県,2021000000,2021年,千円,200.9,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,18000,福井県,2020000000,2020年,千円,200.5,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,19000,山梨県,2023000000,2023年,千円,201.6,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,19000,山梨県,2022000000,2022年,千円,203.7,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,19000,山梨県,2021000000,2021年,千円,188.7,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,19000,山梨県,2020000000,2020年,千円,193.3,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,20000,長野県,2023000000,2023年,千円,212.2,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,20000,長野県,2022000000,2022年,千円,202.8,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,20000,長野県,2021000000,2021年,千円,200.6,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,20000,長野県,2020000000,2020年,千円,183.5,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,21000,岐阜県,2023000000,2023年,千円,211.5,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,21000,岐阜県,2022000000,2022年,千円,231.7,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,21000,岐阜県,2021000000,2021年,千円,219.0,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,21000,岐阜県,2020000000,2020年,千円,206.9,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,22000,静岡県,2023000000,2023年,千円,216.0,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,22000,静岡県,2022000000,2022年,千円,217.7,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,22000,静岡県,2021000000,2021年,千円,207.5,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,22000,静岡県,2020000000,2020年,千円,200.0,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,23000,愛知県,2023000000,2023年,千円,234.0,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,23000,愛知県,2022000000,2022年,千円,218.8,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,23000,愛知県,2021000000,2021年,千円,234.3,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,23000,愛知県,2020000000,2020年,千円,221.9,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,24000,三重県,2023000000,2023年,千円,225.8,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,24000,三重県,2022000000,2022年,千円,212.9,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,24000,三重県,2021000000,2021年,千円,216.5,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,24000,三重県,2020000000,2020年,千円,200.4,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,25000,滋賀県,2023000000,2023年,千円,219.4,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,25000,滋賀県,2022000000,2022年,千円,207.0,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,25000,滋賀県,2021000000,2021年,千円,204.6,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,25000,滋賀県,2020000000,2020年,千円,208.1,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,26000,京都府,2023000000,2023年,千円,251.7,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,26000,京都府,2022000000,2022年,千円,219.7,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,26000,京都府,2021000000,2021年,千円,226.0,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,26000,京都府,2020000000,2020年,千円,208.8,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,27000,大阪府,2023000000,2023年,千円,255.1,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,27000,大阪府,2022000000,2022年,千円,257.2,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,27000,大阪府,2021000000,2021年,千円,225.6,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,27000,大阪府,2020000000,2020年,千円,237.8,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,28000,兵庫県,2023000000,2023年,千円,238.1,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,28000,兵庫県,2022000000,2022年,千円,236.5,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,28000,兵庫県,2021000000,2021年,千円,241.5,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,28000,兵庫県,2020000000,2020年,千円,211.3,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,29000,奈良県,2023000000,2023年,千円,218.7,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,29000,奈良県,2022000000,2022年,千円,190.9,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,29000,奈良県,2021000000,2021年,千円,212.6,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,29000,奈良県,2020000000,2020年,千円,208.2,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,30000,和歌山県,2023000000,2023年,千円,224.5,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,30000,和歌山県,2022000000,2022年,千円,199.2,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,30000,和歌山県,2021000000,2021年,千円,198.7,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,30000,和歌山県,2020000000,2020年,千円,203.5,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,31000,鳥取県,2023000000,2023年,千円,190.2,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,31000,鳥取県,2022000000,2022年,千円,191.3,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,31000,鳥取県,2021000000,2021年,千円,187.8,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,31000,鳥取県,2020000000,2020年,千円,190.2,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,32000,島根県,2023000000,2023年,千円,211.9,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,32000,島根県,2022000000,2022年,千円,215.6,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,32000,島根県,2021000000,2021年,千円,207.9,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,32000,島根県,2020000000,2020年,千円,185.1,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,33000,岡山県,2023000000,2023年,千円,216.6,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,33000,岡山県,2022000000,2022年,千円,218.9,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,33000,岡山県,2021000000,2021年,千円,205.3,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,33000,岡山県,2020000000,2020年,千円,205.3,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,34000,広島県,2023000000,2023年,千円,229.9,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,34000,広島県,2022000000,2022年,千円,229.5,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,34000,広島県,2021000000,2021年,千円,207.2,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,34000,広島県,2020000000,2020年,千円,201.8,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,35000,山口県,2023000000,2023年,千円,209.4,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,35000,山口県,2022000000,2022年,千円,198.5,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,35000,山口県,2021000000,2021年,千円,195.7,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,35000,山口県,2020000000,2020年,千円,205.8,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,36000,徳島県,2023000000,2023年,千円,185.8,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,36000,徳島県,2022000000,2022年,千円,191.1,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,36000,徳島県,2021000000,2021年,千円,180.8,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,36000,徳島県,2020000000,2020年,千円,180.2,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,37000,香川県,2023000000,2023年,千円,213.7,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,37000,香川県,2022000000,2022年,千円,200.6,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,37000,香川県,2021000000,2021年,千円,202.4,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,37000,香川県,2020000000,2020年,千円,199.4,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,38000,愛媛県,2023000000,2023年,千円,196.1,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,38000,愛媛県,2022000000,2022年,千円,187.0,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,38000,愛媛県,2021000000,2021年,千円,182.9,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,38000,愛媛県,2020000000,2020年,千円,183.2,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,39000,高知県,2023000000,2023年,千円,201.0,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,39000,高知県,2022000000,2022年,千円,198.1,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,39000,高知県,2021000000,2021年,千円,181.3,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,39000,高知県,2020000000,2020年,千円,189.8,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,40000,福岡県,2023000000,2023年,千円,233.3,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,40000,福岡県,2022000000,2022年,千円,230.8,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,40000,福岡県,2021000000,2021年,千円,204.5,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,40000,福岡県,2020000000,2020年,千円,197.1,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,41000,佐賀県,2023000000,2023年,千円,185.6,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,41000,佐賀県,2022000000,2022年,千円,192.6,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,41000,佐賀県,2021000000,2021年,千円,179.3,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,41000,佐賀県,2020000000,2020年,千円,179.3,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,42000,長崎県,2023000000,2023年,千円,199.4,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,42000,長崎県,2022000000,2022年,千円,212.9,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,42000,長崎県,2021000000,2021年,千円,194.6,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,42000,長崎県,2020000000,2020年,千円,198.0,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,43000,熊本県,2023000000,2023年,千円,219.7,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,43000,熊本県,2022000000,2022年,千円,199.6,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,43000,熊本県,2021000000,2021年,千円,178.8,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,43000,熊本県,2020000000,2020年,千円,181.6,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,44000,大分県,2023000000,2023年,千円,195.9,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,44000,大分県,2022000000,2022年,千円,196.0,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,44000,大分県,2021000000,2021年,千円,190.3,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,44000,大分県,2020000000,2020年,千円,183.7,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,45000,宮崎県,2023000000,2023年,千円,188.9,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,45000,宮崎県,2022000000,2022年,千円,190.1,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,45000,宮崎県,2021000000,2021年,千円,183.0,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,45000,宮崎県,2020000000,2020年,千円,199.1,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,46000,鹿児島県,2023000000,2023年,千円,192.5,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,46000,鹿児島県,2022000000,2022年,千円,192.2,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,46000,鹿児島県,2021000000,2021年,千円,184.7,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,46000,鹿児島県,2020000000,2020年,千円,189.2,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,47000,沖縄県,2023000000,2023年,千円,185.5,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,47000,沖縄県,2022000000,2022年,千円,201.4,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,47000,沖縄県,2021000000,2021年,千円,188.2,
10,所定内給与額,101,Ｒ サービス業（他に分類されないもの）,3,女,47000,沖縄県,2020000000,2020年,千円,194.7,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,0,全国,2023000000,2023年,千円,1377.4,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,0,全国,2022000000,2022年,千円,1190.4,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,0,全国,2021000000,2021年,千円,1087.7,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,0,全国,2020000000,2020年,千円,1263.5,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,1000,北海道,2023000000,2023年,千円,646.7,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,1000,北海道,2022000000,2022年,千円,890.1,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,1000,北海道,2021000000,2021年,千円,514.2,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,1000,北海道,2020000000,2020年,千円,978.7,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,2000,青森県,2023000000,2023年,千円,887.1,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,2000,青森県,2022000000,2022年,千円,994.8,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,2000,青森県,2021000000,2021年,千円,1070.2,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,2000,青森県,2020000000,2020年,千円,916.6,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,3000,岩手県,2023000000,2023年,千円,679.2,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,3000,岩手県,2022000000,2022年,千円,627.7,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,3000,岩手県,2021000000,2021年,千円,365.2,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,3000,岩手県,2020000000,2020年,千円,801.8,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,4000,宮城県,2023000000,2023年,千円,387.9,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,4000,宮城県,2022000000,2022年,千円,750.9,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,4000,宮城県,2021000000,2021年,千円,534.9,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,4000,宮城県,2020000000,2020年,千円,1481.1,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,5000,秋田県,2023000000,2023年,千円,853.5,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,5000,秋田県,2022000000,2022年,千円,789.4,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,5000,秋田県,2021000000,2021年,千円,562.0,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,5000,秋田県,2020000000,2020年,千円,715.9,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,6000,山形県,2023000000,2023年,千円,723.7,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,6000,山形県,2022000000,2022年,千円,667.4,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,6000,山形県,2021000000,2021年,千円,503.0,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,6000,山形県,2020000000,2020年,千円,605.8,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,7000,福島県,2023000000,2023年,千円,1276.8,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,7000,福島県,2022000000,2022年,千円,883.3,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,7000,福島県,2021000000,2021年,千円,944.7,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,7000,福島県,2020000000,2020年,千円,1303.4,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,8000,茨城県,2023000000,2023年,千円,334.5,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,8000,茨城県,2022000000,2022年,千円,682.5,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,8000,茨城県,2021000000,2021年,千円,491.6,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,8000,茨城県,2020000000,2020年,千円,-,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,9000,栃木県,2023000000,2023年,千円,711.9,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,9000,栃木県,2022000000,2022年,千円,905.5,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,9000,栃木県,2021000000,2021年,千円,696.7,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,9000,栃木県,2020000000,2020年,千円,838.1,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,10000,群馬県,2023000000,2023年,千円,131.7,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,10000,群馬県,2022000000,2022年,千円,0.0,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,10000,群馬県,2021000000,2021年,千円,840.0,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,10000,群馬県,2020000000,2020年,千円,736.6,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,11000,埼玉県,2023000000,2023年,千円,824.6,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,11000,埼玉県,2022000000,2022年,千円,1067.8,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,11000,埼玉県,2021000000,2021年,千円,698.9,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,11000,埼玉県,2020000000,2020年,千円,1120.8,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,12000,千葉県,2023000000,2023年,千円,1351.6,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,12000,千葉県,2022000000,2022年,千円,1387.8,
12,年間賞与その他特別給与額,2,Ｃ 鉱業，採石業，砂利採取業,1,男女計,12000,千葉県,2021000000,2021年,千円,901.3,
